Start Date,End Date,Length of Lease,Lease Sizes,Country,State,State Category,Zip Code,Regions,Rentable Sqft,Usable Sqft,Structured Parking Spaces,Surface Parking Spaces,Surface Sizes,Rent Amount
2019-11-01,2034-10-31,5478,Very Long 5000-15000,US,ME,Other,04101,Region 0,10340.0,9200.0,0,4,Small 0-49,235592.98
2024-01-05,2039-01-04,5478,Very Long 5000-15000,US,ME,Other,04101,Region 0,11729.0,9575.0,0,0,Small 0-49,328529.29
2009-11-18,2034-11-17,9130,Very Long 5000-15000,US,PA,Other,19046,Region 1,25603.0,23042.0,25,70,Large 50-99,1079193.69
2012-09-01,2025-02-28,4563,Long 3000-4999,US,FL,Other,32934,Region 3,1134.0,1000.0,0,5,Small 0-49,55350.02
2011-08-05,2026-08-04,5478,Very Long 5000-15000,US,ME,Other,04401,Region 0,22417.0,19861.0,0,140,XLarge 100-249,560526.01
2022-08-30,2037-08-29,5478,Very Long 5000-15000,US,NY,NY,11743,Region 1,23420.0,21375.0,0,76,Large 50-99,1013751.8
2022-06-10,2037-06-09,5478,Very Long 5000-15000,US,ME,Other,04730,Region 0,10043.0,9750.0,0,18,Small 0-49,355001.51
2013-12-13,2025-12-12,4382,Long 3000-4999,US,ME,Other,04730,Region 0,3464.0,3464.0,0,11,Small 0-49,89942.28
2017-03-01,2027-02-28,3651,Long 3000-4999,US,ME,Other,04401,Region 0,5081.0,4781.0,0,40,Small 0-49,114777.04
2014-10-01,2024-12-31,3744,Long 3000-4999,US,ME,Other,04469,Region 0,3500.0,3356.0,0,6,Small 0-49,99602.9
2016-04-26,2026-04-25,3651,Long 3000-4999,US,ME,Other,04401,Region 0,4235.0,3600.0,0,11,Small 0-49,115916.95
2017-03-07,2027-03-06,3651,Long 3000-4999,US,ME,Other,04736,Region 0,3842.0,3770.0,0,23,Small 0-49,50542.87
2016-06-02,2026-06-01,3651,Long 3000-4999,US,ME,Other,04631,Region 0,600.0,600.0,0,2,Small 0-49,20392.32
2018-07-27,2028-07-26,3652,Long 3000-4999,US,NH,Other,03576,Region 0,4492.0,4027.0,0,32,Small 0-49,149368.65
2019-01-17,2039-01-16,7304,Very Long 5000-15000,US,ME,Other,04101,Region 0,7644.0,7531.0,0,19,Small 0-49,474036.1
2019-12-20,2029-12-19,3652,Long 3000-4999,US,ME,Other,04074,Region 0,8424.0,7041.0,0,5,Small 0-49,240821.71
2021-06-08,2036-06-07,5478,Very Long 5000-15000,US,NC,Other,27101,Region 2,15500.0,13933.0,0,63,Large 50-99,513068.4
2021-06-01,2036-05-31,5478,Very Long 5000-15000,US,ME,Other,04101,Region 0,4167.0,4167.0,0,20,Small 0-49,101726.08
2021-09-03,2036-09-02,5478,Very Long 5000-15000,US,ME,Other,04101,Region 0,5732.0,5732.0,0,9,Small 0-49,214945.13
2023-12-20,2033-12-19,3652,Long 3000-4999,US,NY,NY,10001,Region 1,1646.0,1400.0,0,2,Small 0-49,88859.7
2023-12-04,2039-05-06,5632,Very Long 5000-15000,US,ME,Other,04101,Region 0,1970.0,1628.0,0,20,Small 0-49,183386.38
2020-07-20,2035-07-19,5477,Very Long 5000-15000,US,ME,Other,04101,Region 0,4278.0,3508.0,5,2,Small 0-49,186156.66
2015-10-01,2025-09-30,3652,Long 3000-4999,US,NH,Other,03766,Region 0,959.0,833.0,0,0,Small 0-49,29098.34
2016-10-01,2026-09-30,3651,Long 3000-4999,US,MA,Other,02494,Region 0,3611.0,3338.0,0,20,Small 0-49,96547.57
2008-04-12,2026-04-11,6573,Very Long 5000-15000,US,NH,Other,03101,Region 0,3055.0,2657.0,4,0,Small 0-49,82830.88
2018-07-01,2028-06-30,3652,Long 3000-4999,US,MA,Other,02180,Region 0,12560.0,11447.0,0,17,Small 0-49,242102.43
2010-03-25,2029-03-24,6939,Very Long 5000-15000,US,NH,Other,03077,Region 0,3832.0,3424.0,0,8,Small 0-49,143887.28
2012-06-18,2024-12-31,4579,Long 3000-4999,US,NH,Other,03103,Region 0,12677.0,11588.0,0,42,Small 0-49,347070.9
2011-04-07,2026-04-06,5478,Very Long 5000-15000,US,NH,Other,03101,Region 0,15071.0,12665.0,0,0,Small 0-49,420487.26
2023-12-18,2038-12-17,5478,Very Long 5000-15000,US,NH,Other,03101,Region 0,9435.0,7935.0,0,0,Small 0-49,990470.32
2017-11-16,2027-11-15,3651,Long 3000-4999,US,NH,Other,03101,Region 0,6009.0,4873.0,0,15,Small 0-49,154620.85
2010-09-01,2025-08-31,5478,Very Long 5000-15000,US,MA,Other,01460,Region 0,6700.0,6300.0,0,1,Small 0-49,197526.9
2022-01-10,2032-01-09,3651,Long 3000-4999,US,NH,Other,03064,Region 0,8403.0,7839.0,0,29,Small 0-49,189478.13
2018-07-01,2028-06-30,3652,Long 3000-4999,US,VT,Other,05403,Region 0,8600.0,7478.0,0,42,Small 0-49,263010.71
2021-06-25,2036-06-24,5478,Very Long 5000-15000,US,VT,Other,05403,Region 0,7960.0,7178.0,0,0,Small 0-49,326838.39
2012-11-12,2027-11-11,5477,Very Long 5000-15000,US,NH,Other,03784,Region 0,625.0,625.0,0,10,Small 0-49,27243.75
2016-06-02,2026-06-01,3651,Long 3000-4999,US,NH,Other,03053,Region 0,8009.0,7500.0,0,10,Small 0-49,182599.65
2023-08-21,2043-08-20,7304,Very Long 5000-15000,US,NH,Other,03101,Region 0,4850.0,4079.0,3,0,Small 0-49,211004.9
2023-06-07,2038-06-06,5478,Very Long 5000-15000,US,NH,Other,03101,Region 0,2029.0,1646.0,3,0,Small 0-49,59490.68
2021-07-12,2036-07-11,5478,Very Long 5000-15000,US,NH,Other,03110,Region 0,28704.0,25860.0,22,51,Large 50-99,1235332.38
2008-10-01,2028-09-30,7304,Very Long 5000-15000,US,NH,Other,03820,Region 0,100706.0,100706.0,0,669,Jumbo 250-5000,2086865.88
2010-06-04,2025-06-03,5478,Very Long 5000-15000,US,NH,Other,03110,Region 0,19561.0,16524.0,0,55,Large 50-99,702382.99
2011-10-31,2024-12-31,4810,Long 3000-4999,US,WA,Other,98107,Region 9,1697.0,1476.0,0,2,Small 0-49,49461.82
2010-10-16,2025-10-15,5478,Very Long 5000-15000,US,ME,Other,04401,Region 0,9667.0,7904.0,2,0,Small 0-49,250147.11
2022-08-29,2037-08-28,5478,Very Long 5000-15000,US,NH,Other,03431,Region 0,3381.0,3175.0,0,10,Small 0-49,109480.27
2011-09-01,2026-08-31,5478,Very Long 5000-15000,US,NH,Other,03431,Region 0,3583.0,3578.0,0,16,Small 0-49,85252.78
2020-10-07,2035-10-06,5477,Very Long 5000-15000,US,NH,Other,03801,Region 0,8607.0,8337.0,0,1,Small 0-49,342381.25
2015-12-10,2025-12-09,3652,Long 3000-4999,US,NH,Other,03431,Region 0,4183.0,3984.0,0,1,Small 0-49,98403.04
2013-01-07,2028-01-06,5477,Very Long 5000-15000,US,MA,Other,02110,Region 0,3201.0,2726.0,0,0,Small 0-49,97814.14
2015-10-22,2025-10-21,3652,Long 3000-4999,US,NH,Other,03820,Region 0,6988.0,6534.0,0,29,Small 0-49,136291.59
2016-05-25,2026-05-24,3651,Long 3000-4999,US,NH,Other,03801,Region 0,4984.0,4261.0,0,6,Small 0-49,180216.23
2017-03-16,2027-03-15,3651,Long 3000-4999,US,NH,Other,03801,Region 0,1099.0,934.0,0,0,Small 0-49,31146.94
2018-02-01,2028-01-31,3651,Long 3000-4999,US,NH,Other,03801,Region 0,3161.0,3061.0,0,16,Small 0-49,91068.51
2020-10-14,2035-10-13,5477,Very Long 5000-15000,US,NH,Other,03801,Region 0,17010.12,14912.0,0,6,Small 0-49,689015.76
2021-09-23,2041-09-22,7304,Very Long 5000-15000,US,NH,Other,03839,Region 0,3358.0,2844.0,0,14,Small 0-49,160792.17
2023-08-15,2038-08-14,5478,Very Long 5000-15000,US,NH,Other,03110,Region 0,0.0,0.0,0,0,Small 0-49,560407.7
2024-04-01,2029-09-30,2008,Medium 1000-2999,US,NH,Other,03801,Region 0,116904.0,116904.0,0,0,Small 0-49,889639.44
2021-09-23,2036-09-22,5478,Very Long 5000-15000,US,RI,Other,02818,Region 0,8715.0,7579.0,0,0,Small 0-49,293882.23
2023-12-12,2033-12-11,3652,Long 3000-4999,US,RI,Other,02818,Region 0,14294.22,12153.0,0,0,Small 0-49,547781.25
2015-04-01,2027-07-31,4504,Long 3000-4999,US,RI,Other,02903,Region 0,75706.0,66323.0,8,3,Small 0-49,2410408.05
2015-08-01,2025-07-31,3652,Long 3000-4999,US,RI,Other,02903,Region 0,18345.0,16348.0,0,0,Small 0-49,526579.69
2015-08-01,2025-07-31,3652,Long 3000-4999,US,RI,Other,02903,Region 0,26994.0,23011.0,31,0,Small 0-49,832405.96
2014-10-01,2026-09-30,4382,Long 3000-4999,US,RI,Other,02903,Region 0,26994.0,23418.0,3,0,Small 0-49,760232.72
2021-09-13,2031-09-12,3651,Long 3000-4999,US,RI,Other,02840,Region 0,5028.0,4609.0,0,12,Small 0-49,165624.89
2018-04-01,2028-03-31,3652,Long 3000-4999,US,RI,Other,02886,Region 0,4215.0,3665.0,0,18,Small 0-49,107126.41
2020-03-25,2035-03-24,5477,Very Long 5000-15000,US,RI,Other,02916,Region 0,11195.0,10896.0,0,50,Large 50-99,303455.96
2019-01-01,2028-12-31,3652,Long 3000-4999,US,RI,Other,02916,Region 0,1556.0,1415.0,0,2,Small 0-49,38525.76
2020-04-01,2035-03-31,5477,Very Long 5000-15000,US,RI,Other,02903,Region 0,4437.0,3760.0,0,0,Small 0-49,115748.2
2013-10-01,2028-09-30,5478,Very Long 5000-15000,US,RI,Other,02903,Region 0,17614.0,14927.0,0,26,Small 0-49,706560.97
2011-01-01,2026-12-31,5843,Very Long 5000-15000,US,RI,Other,02886,Region 0,9754.0,9754.0,0,60,Large 50-99,271642.27
2019-01-06,2034-01-05,5478,Very Long 5000-15000,US,RI,Other,02882,Region 0,674.0,630.0,0,2,Small 0-49,23691.34
2022-12-01,2032-11-30,3652,Long 3000-4999,US,RI,Other,02886,Region 0,3372.0,3372.0,0,0,Small 0-49,422469.38
2015-01-07,2027-01-06,4382,Long 3000-4999,US,RI,Other,02903,Region 0,0.0,0.0,3,0,Small 0-49,8100.0
2015-07-11,2025-07-10,3652,Long 3000-4999,US,RI,Other,02886,Region 0,7560.0,6300.0,0,7,Small 0-49,206961.43
2012-11-13,2027-11-12,5477,Very Long 5000-15000,US,RI,Other,02886,Region 0,13879.0,12383.0,0,5,Small 0-49,348823.03
2004-02-12,2025-02-11,7670,Very Long 5000-15000,US,RI,Other,02895,Region 0,7740.0,7347.0,0,35,Small 0-49,202791.67
2017-10-01,2032-09-30,5478,Very Long 5000-15000,US,RI,Other,02860,Region 0,9012.0,8344.0,0,47,Small 0-49,324766.86
2009-04-01,2029-03-31,7304,Very Long 5000-15000,US,RI,Other,02871,Region 0,2400.0,2400.0,0,5,Small 0-49,59160.81
2009-07-31,2029-07-30,7304,Very Long 5000-15000,US,RI,Other,02903,Region 0,20560.0,17879.0,0,83,Large 50-99,786146.55
2010-12-14,2025-12-13,5478,Very Long 5000-15000,US,NY,NY,11210,Region 1,2367.0,2044.0,1,0,Small 0-49,89845.3
2022-03-21,2037-03-20,5478,Very Long 5000-15000,US,NY,NY,11210,Region 1,28696.0,24440.0,11,0,Small 0-49,1219555.98
2011-12-19,2026-12-18,5478,Very Long 5000-15000,US,RI,Other,02888,Region 0,14733.0,13128.0,12,0,Small 0-49,581997.5
2015-12-18,2025-12-17,3652,Long 3000-4999,US,MA,Other,02110,Region 0,20490.0,17208.0,4,0,Small 0-49,564041.13
2020-11-12,2035-11-11,5477,Very Long 5000-15000,US,RI,Other,02903,Region 0,16274.0,14958.0,0,0,Small 0-49,536490.54
2022-04-13,2037-04-12,5478,Very Long 5000-15000,US,MA,Other,02540,Region 0,23900.0,21150.0,0,34,Small 0-49,893113.35
2022-10-01,2027-09-30,1825,Medium 1000-2999,US,MN,Other,55121,Region 5,20.0,20.0,0,3,Small 0-49,13191.08
2021-05-02,2031-05-01,3651,Long 3000-4999,US,VT,Other,05401,Region 0,74549.0,68135.0,0,311,Jumbo 250-5000,2944804.06
2021-08-01,2031-07-31,3651,Long 3000-4999,US,MD,Other,20817,Region 2,64132.0,55828.0,0,249,XLarge 100-249,2529679.89
2011-09-21,2026-09-20,5478,Very Long 5000-15000,US,VT,Other,05701,Region 0,2040.0,1850.0,0,9,Small 0-49,63708.96
2013-07-01,2026-06-30,4747,Long 3000-4999,US,VT,Other,05403,Region 0,32634.0,31016.0,0,41,Small 0-49,872053.37
2018-07-01,2028-06-30,3652,Long 3000-4999,US,FL,Other,33480,Region 3,19200.0,18511.0,0,30,Small 0-49,331106.5
2022-05-03,2037-05-02,5478,Very Long 5000-15000,US,VT,Other,05401,Region 0,8834.0,8241.0,0,8,Small 0-49,328072.41
2015-08-18,2025-08-17,3652,Long 3000-4999,US,VT,Other,05401,Region 0,2279.0,1982.0,5,0,Small 0-49,75452.24
2011-09-27,2026-09-26,5478,Very Long 5000-15000,US,VT,Other,05401,Region 0,2343.0,2042.0,1,0,Small 0-49,71953.53
2024-10-15,2039-10-14,5477,Very Long 5000-15000,US,MO,Other,64153,Region 6,335.0,217.0,0,2,Small 0-49,84390.15
2021-07-01,2031-06-30,3651,Long 3000-4999,US,VT,Other,05401,Region 0,1124.0,955.0,0,0,Small 0-49,56078.44
2012-02-07,2027-02-06,5478,Very Long 5000-15000,US,VT,Other,05401,Region 0,1391.0,1141.0,0,0,Small 0-49,41238.04
2012-01-15,2027-01-14,5478,Very Long 5000-15000,US,VT,Other,05401,Region 0,4378.0,3808.0,10,0,Small 0-49,170576.96
2020-04-01,2037-03-31,6208,Very Long 5000-15000,US,NY,NY,10580,Region 1,28566.0,27400.0,0,76,Large 50-99,684519.37
2013-12-09,2028-12-08,5478,Very Long 5000-15000,US,VT,Other,05403,Region 0,6875.0,5842.0,0,20,Small 0-49,220855.75
2022-10-12,2037-10-11,5478,Very Long 5000-15000,US,VT,Other,05403,Region 0,7966.0,7806.0,3,3,Small 0-49,290735.91
2013-07-01,2024-12-31,4201,Long 3000-4999,US,VT,Other,05403,Region 0,2181.0,2181.0,0,5,Small 0-49,120849.21
2021-08-01,2031-07-31,3651,Long 3000-4999,US,VA,Other,22102,Region 2,60801.0,53885.0,0,285,Jumbo 250-5000,2200509.54
2016-09-27,2026-09-26,3651,Long 3000-4999,US,VT,Other,05819,Region 0,5712.0,4760.0,0,7,Small 0-49,137222.11
2021-12-15,2036-12-14,5478,Very Long 5000-15000,US,VT,Other,05819,Region 0,1198.0,1051.0,0,0,Small 0-49,18969.95
2011-03-04,2026-03-03,5478,Very Long 5000-15000,US,VT,Other,05701,Region 0,2767.0,2406.0,0,4,Small 0-49,95510.03
2019-06-09,2034-06-08,5478,Very Long 5000-15000,US,VT,Other,05401,Region 0,32786.0,29567.0,0,100,XLarge 100-249,860201.48
2009-12-01,2029-11-30,7304,Very Long 5000-15000,US,VA,Other,22102,Region 2,26456.0,23006.0,0,0,Small 0-49,1113138.43
2011-02-10,2031-02-09,7304,Very Long 5000-15000,US,VT,Other,05830,Region 0,28224.0,27752.0,15,40,Small 0-49,1027746.61
2009-11-16,2029-11-15,7304,Very Long 5000-15000,US,VT,Other,05495,Region 0,25450.0,21953.0,0,0,Small 0-49,1032860.38
2009-07-15,2029-07-14,7304,Very Long 5000-15000,US,MA,Other,02458,Region 0,26609.0,25475.0,2,2,Small 0-49,1167411.59
2012-04-24,2027-04-23,5477,Very Long 5000-15000,US,VT,Other,05602,Region 0,9333.0,9293.0,0,22,Small 0-49,256592.01
2021-06-22,2036-06-21,5478,Very Long 5000-15000,US,VT,Other,05403,Region 0,9998.0,8691.0,0,20,Small 0-49,437040.7
2021-04-01,2031-03-31,3651,Long 3000-4999,US,NY,NY,10580,Region 1,9119.0,8700.0,0,0,Small 0-49,239224.19
2022-09-15,2032-09-14,3652,Long 3000-4999,US,NY,NY,10580,Region 1,4559.0,4349.0,0,3,Small 0-49,152632.91
2023-12-01,2033-11-30,3652,Long 3000-4999,US,MI,Other,48236,Region 4,12997.0,11363.0,0,0,Small 0-49,425842.81
2017-11-06,2027-11-05,3651,Long 3000-4999,US,MI,Other,48236,Region 4,9418.0,8090.0,0,33,Small 0-49,306147.14
2014-01-22,2026-01-21,4382,Long 3000-4999,US,VA,Other,22102,Region 2,54081.0,52388.0,0,300,Jumbo 250-5000,1863967.57
2016-05-10,2026-05-09,3651,Long 3000-4999,US,VT,Other,05403,Region 0,3497.0,3191.0,0,16,Small 0-49,107674.16
2014-06-03,2029-06-02,5478,Very Long 5000-15000,US,VT,Other,05446,Region 0,6162.0,5010.0,2,20,Small 0-49,240534.12
2018-11-01,2028-10-31,3652,Long 3000-4999,US,IL,IL,60439,Region 6,7328.0,6860.0,0,30,Small 0-49,285704.25
2015-06-05,2025-06-04,3652,Long 3000-4999,US,VT,Other,05495,Region 0,4998.0,4513.0,0,20,Small 0-49,144503.17
2018-12-13,2028-12-12,3652,Long 3000-4999,US,NH,Other,03576,Region 0,4660.0,4063.0,0,36,Small 0-49,167345.16
2016-12-01,2026-12-01,3652,Long 3000-4999,US,VT,Other,05403,Region 0,4320.0,4320.0,0,2,Small 0-49,62384.9
2023-10-01,2026-09-30,1095,Medium 1000-2999,US,VT,Other,05602,Region 0,6600.0,6600.0,0,8,Small 0-49,208687.69
2017-03-01,2027-02-28,3651,Long 3000-4999,US,VT,Other,05641,Region 0,287.0,250.0,0,1,Small 0-49,9309.69
2018-05-11,2028-05-10,3652,Long 3000-4999,US,VT,Other,05401,Region 0,2279.0,2200.0,0,0,Small 0-49,43073.1
2020-02-27,2035-02-26,5478,Very Long 5000-15000,US,VT,Other,05401,Region 0,8560.89,7317.0,1,1,Small 0-49,381053.75
2020-10-19,2035-10-18,5477,Very Long 5000-15000,US,IL,IL,60606,Region 6,54408.0,48149.0,0,253,Jumbo 250-5000,2108400.14
2022-02-21,2037-02-20,5478,Very Long 5000-15000,US,VT,Other,05446,Region 0,9939.0,8300.0,0,3,Small 0-49,327937.38
2024-06-01,2027-05-31,1094,Medium 1000-2999,US,VT,Other,05403,Region 0,2095.0,1904.0,0,0,Small 0-49,60095.89
2022-10-01,2027-09-30,1825,Medium 1000-2999,US,MN,Other,55121,Region 5,97.0,97.0,0,0,Small 0-49,4110.46
2009-04-17,2029-04-16,7304,Very Long 5000-15000,US,AK,Other,99835,Region 9,951.0,951.0,0,0,Small 0-49,14496.33
2011-05-12,2028-12-31,6443,Very Long 5000-15000,US,CA,CA,95963,Region 9,5283.0,4747.0,16,4,Small 0-49,247896.6
2015-11-22,2035-11-21,7304,Very Long 5000-15000,US,NY,NY,11743,Region 1,89049.0,73515.0,0,250,Jumbo 250-5000,3084766.19
2003-05-01,2028-04-30,9131,Very Long 5000-15000,US,AK,Other,99503,Region 9,25515.0,21738.0,0,0,Small 0-49,765094.45
2013-01-16,2033-01-15,7304,Very Long 5000-15000,US,AK,Other,99801,Region 9,9433.0,8688.0,0,38,Small 0-49,350055.65
2018-10-14,2033-10-13,5478,Very Long 5000-15000,US,AK,Other,99833,Region 9,770.0,770.0,0,3,Small 0-49,17830.8
2020-08-17,2030-08-16,3651,Long 3000-4999,US,AK,Other,99835,Region 9,1150.0,1000.0,0,4,Small 0-49,59061.85
2021-03-01,2031-02-28,3651,Long 3000-4999,US,AK,Other,99835,Region 9,632.0,550.0,0,0,Small 0-49,24206.55
2016-10-19,2032-05-04,5676,Very Long 5000-15000,US,CA,CA,94954,Region 9,23053.0,20768.0,0,14,Small 0-49,851707.08
2010-02-05,2028-04-06,6635,Very Long 5000-15000,US,AK,Other,99508,Region 9,20326.0,17675.0,0,25,Small 0-49,842684.05
2021-06-01,2036-05-31,5478,Very Long 5000-15000,US,AK,Other,99508,Region 9,8110.0,6597.0,0,15,Small 0-49,326107.36
2013-04-01,2033-03-31,7304,Very Long 5000-15000,US,AK,Other,99501,Region 9,4108.0,3572.0,2,0,Small 0-49,99167.12
2012-02-11,2029-02-10,6209,Very Long 5000-15000,US,AK,Other,99515,Region 9,4887.0,4887.0,2,6,Small 0-49,113219.33
2019-05-01,2039-04-30,7304,Very Long 5000-15000,US,AK,Other,99654,Region 9,3800.0,3800.0,0,0,Small 0-49,74980.08
2024-03-01,2044-02-29,7304,Very Long 5000-15000,US,AK,Other,99518,Region 9,19665.0,17102.0,25,21,Small 0-49,564385.5
2006-11-07,2028-04-30,7845,Very Long 5000-15000,US,AK,Other,99503,Region 9,6857.0,6857.0,11,0,Small 0-49,173036.4
2010-03-10,2025-03-09,5478,Very Long 5000-15000,US,AK,Other,99801,Region 9,4650.0,4043.0,0,6,Small 0-49,107774.92
2019-04-01,2039-03-31,7304,Very Long 5000-15000,US,AK,Other,99501,Region 9,5764.0,4969.0,0,0,Small 0-49,250575.24
2018-05-01,2038-04-30,7304,Very Long 5000-15000,US,AK,Other,99501,Region 9,4613.0,3708.0,0,2,Small 0-49,249223.66
2018-12-01,2038-11-30,7304,Very Long 5000-15000,US,AK,Other,99515,Region 9,7200.0,7200.0,0,0,Small 0-49,117792.0
2020-01-09,2030-01-08,3652,Long 3000-4999,US,AK,Other,99603,Region 9,4700.0,4700.0,0,0,Small 0-49,141568.63
2011-08-01,2026-07-31,5478,Very Long 5000-15000,US,AK,Other,99664,Region 9,922.0,922.0,0,2,Small 0-49,22664.8
2015-10-18,2030-10-17,5478,Very Long 5000-15000,US,AK,Other,99501,Region 9,19716.0,17143.0,0,72,Large 50-99,540911.36
2018-03-01,2038-02-28,7304,Very Long 5000-15000,US,AK,Other,99615,Region 9,1069.0,662.0,0,2,Small 0-49,28334.52
2016-04-01,2036-03-31,7304,Very Long 5000-15000,US,AK,Other,99615,Region 9,25332.0,15684.0,0,34,Small 0-49,808181.33
2012-11-05,2027-11-04,5477,Very Long 5000-15000,US,AK,Other,99669,Region 9,5010.0,5010.0,0,15,Small 0-49,65330.4
2000-03-01,2025-02-28,9130,Very Long 5000-15000,US,AK,Other,99577,Region 9,23992.0,18945.0,0,0,Small 0-49,619640.28
2011-04-01,2026-03-31,5478,Very Long 5000-15000,US,CA,CA,94941,Region 9,4446.0,4446.0,0,22,Small 0-49,144092.16
2014-06-01,2029-05-31,5478,Very Long 5000-15000,US,WA,Other,98121,Region 9,42604.0,36806.37,0,125,XLarge 100-249,1755815.0
2001-04-01,2026-03-31,9130,Very Long 5000-15000,US,AK,Other,99501,Region 9,27763.0,27763.0,36,12,Small 0-49,650598.6
2001-10-01,2024-12-31,8492,Very Long 5000-15000,US,AK,Other,99501,Region 9,10000.0,10000.0,0,0,Small 0-49,189599.98
2008-02-01,2027-09-30,7181,Very Long 5000-15000,US,AK,Other,99685,Region 9,1051.0,1051.0,0,0,Small 0-49,22200.0
2022-06-01,2042-05-31,7304,Very Long 5000-15000,US,AK,Other,99709,Region 9,7200.0,6500.0,0,12,Small 0-49,180963.07
2023-06-23,2043-06-22,7304,Very Long 5000-15000,US,AK,Other,99501,Region 9,75286.0,67287.0,200,71,Large 50-99,3665530.41
2012-11-01,2032-10-31,7304,Very Long 5000-15000,US,TX,TX,76102,Region 7,13038.0,13038.0,0,12,Small 0-49,298850.4
2003-01-01,2028-12-31,9496,Very Long 5000-15000,US,AK,Other,99901,Region 9,2875.0,2500.0,0,5,Small 0-49,126000.0
2020-10-01,2025-09-30,1825,Medium 1000-2999,US,AK,Other,99502,Region 9,4947.0,4947.0,0,0,Small 0-49,445438.52
2013-01-01,2027-12-31,5477,Very Long 5000-15000,US,AK,Other,99577,Region 9,1064.0,1064.0,0,0,Small 0-49,55210.96
2019-06-01,2028-09-30,3409,Long 3000-4999,US,AK,Other,99615,Region 9,950.0,950.0,0,0,Small 0-49,47390.9
2006-10-01,2025-03-31,6756,Very Long 5000-15000,US,AK,Other,99503,Region 9,800.0,800.0,0,0,Small 0-49,36000.0
2008-01-01,2025-09-30,6482,Very Long 5000-15000,US,AK,Other,99752,Region 9,842.0,842.0,0,0,Small 0-49,190656.0
2017-12-01,2037-11-30,7304,Very Long 5000-15000,US,AK,Other,99762,Region 9,827.0,827.0,0,0,Small 0-49,30772.67
2021-11-01,2031-10-31,3651,Long 3000-4999,US,AK,Other,99801,Region 9,589.0,589.0,0,3,Small 0-49,19816.8
2006-01-01,2027-05-31,7820,Very Long 5000-15000,US,AK,Other,99801,Region 9,2196.0,2196.0,0,0,Small 0-49,83760.0
2006-06-01,2026-05-31,7304,Very Long 5000-15000,US,AK,Other,99701,Region 9,8175.7,7504.0,0,21,Small 0-49,341223.28
2017-12-01,2027-11-30,3651,Long 3000-4999,US,WA,Other,98188,Region 9,530.0,530.0,0,0,Small 0-49,23860.6
2017-12-01,2027-11-30,3651,Long 3000-4999,US,AK,Other,99833,Region 9,1110.0,1110.0,0,0,Small 0-49,28238.4
2007-12-01,2024-12-31,6240,Very Long 5000-15000,US,AK,Other,99801,Region 9,1200.0,1200.0,0,0,Small 0-49,30600.0
2003-12-01,2028-12-31,9162,Very Long 5000-15000,US,AK,Other,99503,Region 9,14805.0,12458.0,44,0,Small 0-49,664744.5
2011-10-01,2026-03-31,5295,Very Long 5000-15000,US,AK,Other,99501,Region 9,4031.0,3555.0,1,1,Small 0-49,174742.88
2020-04-01,2030-03-31,3651,Long 3000-4999,US,AK,Other,99501,Region 9,1490.0,1314.0,2,0,Small 0-49,49882.06
2023-09-05,2043-09-04,7304,Very Long 5000-15000,US,AK,Other,99780,Region 9,0.0,0.0,0,0,Small 0-49,471671.44
2004-06-01,2024-12-15,7502,Very Long 5000-15000,US,AK,Other,99840,Region 9,0.0,0.0,0,0,Small 0-49,66695.04
2012-11-01,2032-10-31,7304,Very Long 5000-15000,US,TX,TX,76102,Region 7,1317.0,1317.0,0,0,Small 0-49,29802.87
2004-10-10,2029-10-31,9152,Very Long 5000-15000,US,AK,Other,99501,Region 9,33827.0,27951.0,0,84,Large 50-99,1224378.56
2015-03-01,2025-02-28,3652,Long 3000-4999,US,AK,Other,99654,Region 9,6225.0,5422.0,0,11,Small 0-49,107952.0
2024-08-01,2034-07-31,3651,Long 3000-4999,US,AK,Other,99501,Region 9,5966.0,5966.0,0,8,Small 0-49,161765.81
2006-06-01,2026-05-31,7304,Very Long 5000-15000,US,AK,Other,99701,Region 9,20809.0,15000.0,0,57,Large 50-99,770558.16
2006-12-12,2026-12-31,7324,Very Long 5000-15000,US,AK,Other,99501,Region 9,9425.0,8083.0,0,0,Small 0-49,612692.59
2021-03-15,2036-03-14,5478,Very Long 5000-15000,US,AK,Other,99835,Region 9,1900.0,1739.0,0,2,Small 0-49,56772.24
2020-10-01,2025-09-30,1825,Medium 1000-2999,US,AK,Other,99709,Region 9,1155.0,1155.0,0,2,Small 0-49,107195.55
2020-10-01,2035-09-30,5477,Very Long 5000-15000,US,WA,Other,98188,Region 9,1150.0,1150.0,0,2,Small 0-49,54175.0
2012-04-01,2028-04-16,5859,Very Long 5000-15000,US,AK,Other,99508,Region 9,19650.0,15352.0,0,4,Small 0-49,933281.49
2008-04-07,2028-04-06,7304,Very Long 5000-15000,US,AK,Other,99508,Region 9,25623.0,20193.0,0,0,Small 0-49,1248991.0
2024-12-04,2039-12-03,5477,Very Long 5000-15000,US,AK,Other,99701,Region 9,3433.0,3135.0,3,0,Small 0-49,234164.93
2008-08-01,2028-07-31,7304,Very Long 5000-15000,US,AK,Other,99701,Region 9,14554.0,14554.0,0,0,Small 0-49,385446.59
2018-12-19,2038-12-18,7304,Very Long 5000-15000,US,AK,Other,99517,Region 9,2400.0,2400.0,0,0,Small 0-49,42000.0
